;År;Kommunenr;Kommunenavn;Boligbebyggelse;Fritidsbebyggelse;Bebygd område for landbruk og fiske;Næring. offentlig og privat tjenesteyting;Undervisning og barnehage;Helse- og sosialinstitusjoner;Kultur og religiøse aktiviteter;Transport. telekommunikasjon og teknisk infrastruktur;Beredskapstjenester og Forsvaret;Grønne områder. idretts- og sportsområder;Uklassifisert bebyggelse og anlegg;Jordbruksareal;Skog;Åpen fastmark;Våtmark;Bart fjell. grus- og blokkmark;Varig snø. is og bre;Ferskvann;Uklassifisert ubebygd område
4615;2019;1504;Ålesund;0.095;0.0048;0.0061;0.0254;0.005;0.0022;0.0014;0.0566;1e-04;0.0096;0.0169;0.0518;0.4837;0.1603;0.0213;0.0025;0.0;0.0572;0.0
4616;2020;1504;Ålesund;;;;;;;;;;;;;;;;;;;
4617;2011;1505;Kristiansund;0.0542;0.006;0.0032;0.0167;0.0023;0.0011;0.0008;0.0468;0.0006;0.0053;0.0051;0.0568;0.5469;0.173;0.0459;0.0199;0.0;0.0154;0.0
4618;2013;1505;Kristiansund;0.0554;0.0062;0.0032;0.018;0.0023;0.0011;0.0008;0.0453;0.0005;0.0056;0.0055;0.057;0.5466;0.1691;0.0459;0.0221;0.0;0.0155;0.0
4619;2014;1505;Kristiansund;0.0554;0.0061;0.0032;0.0182;0.0022;0.0011;0.0007;0.0487;0.0005;0.0057;0.0049;0.0566;0.5451;0.1666;0.0458;0.0236;0.0;0.0157;0.0
4620;2015;1505;Kristiansund;0.0557;0.0061;0.0032;0.0183;0.0023;0.0011;0.0008;0.0486;0.0005;0.006;0.0049;0.0576;0.5434;0.1666;0.0457;0.0237;0.0;0.0156;0.0
4621;2016;1505;Kristiansund;0.0568;0.0064;0.0031;0.021;0.0022;0.0011;0.0008;0.0478;0.0005;0.0058;0.005;0.0571;0.5413;0.1661;0.0454;0.0236;0.0;0.0159;0.0
4622;2017;1505;Kristiansund;0.0561;0.0063;0.0031;0.0215;0.0023;0.001;0.0008;0.0476;0.0005;0.0057;0.005;0.0571;0.5423;0.167;0.0453;0.0225;0.0;0.0159;0.0
4623;2018;1505;Kristiansund;0.0563;0.0063;0.0031;0.0216;0.0022;0.001;0.0008;0.0476;0.0005;0.0058;0.005;0.057;0.5423;0.1669;0.0453;0.0225;0.0;0.0159;0.0
4624;2019;1505;Kristiansund;0.0564;0.0063;0.0031;0.0231;0.0024;0.0011;0.0008;0.048;0.0005;0.0058;0.0048;0.0569;0.541;0.1667;0.0452;0.0222;0.0;0.0157;0.0
4625;2020;1505;Kristiansund;0.0564;0.0062;0.0031;0.0235;0.0025;0.0011;0.0008;0.0478;0.0005;0.0058;0.0048;0.0569;0.5411;0.1664;0.0451;0.0222;0.0;0.0159;0.0
4626;2011;1506;Molde;;;;;;;;;;;;;;;;;;;
4627;2013;1506;Molde;;;;;;;;;;;;;;;;;;;
4628;2014;1506;Molde;;;;;;;;;;;;;;;;;;;
4629;2015;1506;Molde;;;;;;;;;;;;;;;;;;;
4630;2016;1506;Molde;;;;;;;;;;;;;;;;;;;
4631;2017;1506;Molde;;;;;;;;;;;;;;;;;;;
4632;2018;1506;Molde;;;;;;;;;;;;;;;;;;;
4633;2019;1506;Molde;;;;;;;;;;;;;;;;;;;
4634;2020;1506;Molde;0.0052;0.0011;0.0022;0.0022;0.0003;1e-04;1e-04;0.008;0.0;0.001;0.0008;0.0314;0.3249;0.3945;0.0344;0.1423;0.0047;0.0468;0.0
4635;2011;1507;Ålesund;;;;;;;;;;;;;;;;;;;
4636;2013;1507;Ålesund;;;;;;;;;;;;;;;;;;;
4637;2014;1507;Ålesund;;;;;;;;;;;;;;;;;;;
4638;2015;1507;Ålesund;;;;;;;;;;;;;;;;;;;
4639;2016;1507;Ålesund;;;;;;;;;;;;;;;;;;;
4640;2017;1507;Ålesund;;;;;;;;;;;;;;;;;;;
4641;2018;1507;Ålesund;;;;;;;;;;;;;;;;;;;
4642;2019;1507;Ålesund;;;;;;;;;;;;;;;;;;;
4643;2020;1507;Ålesund;0.0247;0.003;0.0055;0.0065;0.0013;0.0005;0.0004;0.0217;1e-04;0.0032;0.004;0.0667;0.4259;0.3183;0.0585;0.0181;0.0;0.0417;0.0
4644;2011;1511;Vanylven;0.003;0.0007;0.0033;0.0036;0.0002;1e-04;1e-04;0.0091;0.0;0.0005;0.0006;0.0586;0.1781;0.6199;0.0393;0.029;0.0;0.0539;0.0
4645;2013;1511;Vanylven;0.003;0.0007;0.0032;0.0036;0.0002;1e-04;1e-04;0.009;0.0;0.0005;0.0006;0.0686;0.1742;0.6154;0.0378;0.029;0.0;0.0539;0.0
4646;2014;1511;Vanylven;0.0031;0.0007;0.0031;0.0045;1e-04;1e-04;1e-04;0.0096;1e-04;0.0007;0.0004;0.0705;0.173;0.6132;0.0377;0.0289;0.0;0.0543;0.0
4647;2015;1511;Vanylven;0.0031;0.0007;0.0031;0.0045;0.0002;1e-04;1e-04;0.0094;1e-04;0.0007;0.0004;0.0706;0.1729;0.6133;0.0376;0.0289;0.0;0.0544;0.0
4648;2016;1511;Vanylven;0.0031;0.0007;0.0031;0.0045;1e-04;1e-04;1e-04;0.0093;1e-04;0.0007;0.0004;0.0706;0.173;0.6119;0.0376;0.0289;0.0;0.0558;0.0
4649;2017;1511;Vanylven;0.0032;0.0008;0.0031;0.0045;1e-04;1e-04;1e-04;0.0093;1e-04;0.0006;0.0004;0.0708;0.1729;0.6119;0.0376;0.0289;0.0;0.0557;0.0
4650;2018;1511;Vanylven;0.0032;0.0008;0.0031;0.0045;0.0002;1e-04;1e-04;0.0096;1e-04;0.0006;0.0005;0.0709;0.1739;0.6105;0.0377;0.0289;0.0;0.0556;0.0
4651;2019;1511;Vanylven;0.0031;0.0008;0.0031;0.0044;0.0002;1e-04;1e-04;0.0096;1e-04;0.0006;0.0005;0.0711;0.1723;0.6118;0.0376;0.0289;0.0;0.0558;0.0
4652;2020;1511;Vanylven;0.0032;0.0008;0.0032;0.005;1e-04;1e-04;1e-04;0.0097;1e-04;0.0007;0.0005;0.0713;0.1717;0.6113;0.0376;0.0289;0.0;0.0558;0.0
4653;2011;1514;Sande;0.0082;0.0014;0.0058;0.0028;0.0003;1e-04;0.0002;0.0155;0.0;0.0012;0.0009;0.1118;0.1179;0.6652;0.0259;0.0088;0.0;0.0341;0.0
4654;2013;1514;Sande;0.0084;0.0014;0.0058;0.0028;0.0003;1e-04;0.0002;0.0157;0.0;0.0012;0.0009;0.1117;0.118;0.6649;0.0259;0.0088;0.0;0.0341;0.0
4655;2014;1514;Sande;0.0084;0.0015;0.0058;0.0029;0.0003;1e-04;0.0002;0.0172;0.0;0.0019;0.0006;0.1126;0.1175;0.6621;0.0258;0.0087;0.0;0.0344;0.0
4656;2015;1514;Sande;0.0085;0.0015;0.0058;0.0032;0.0003;1e-04;0.0002;0.0163;0.0;0.0019;0.0006;0.1127;0.1176;0.6623;0.0259;0.0087;0.0;0.0343;0.0
4657;2016;1514;Sande;0.0086;0.0015;0.0058;0.0032;0.0003;1e-04;0.0002;0.0162;0.0;0.0019;0.0006;0.1127;0.1175;0.6624;0.0258;0.0087;0.0;0.0343;0.0
4658;2017;1514;Sande;0.0085;0.0015;0.0058;0.0032;0.0003;1e-04;0.0002;0.0163;0.0;0.0019;0.0006;0.1128;0.1175;0.6623;0.0258;0.0087;0.0;0.0343;0.0
4659;2018;1514;Sande;0.0085;0.0015;0.0058;0.0032;0.0003;1e-04;0.0002;0.0163;0.0;0.0019;0.0006;0.1128;0.1176;0.6623;0.0259;0.0087;0.0;0.0342;0.0
4660;2019;1514;Sande;0.0086;0.0015;0.0057;0.0032;0.0003;1e-04;0.0002;0.0164;0.0;0.0019;0.0006;0.1128;0.1175;0.6622;0.0258;0.0087;0.0;0.0344;0.0
4661;2020;1514;Sande;0.0088;0.0017;0.0057;0.0029;0.0003;1e-04;0.0002;0.0165;0.0;0.0019;0.0006;0.1125;0.1173;0.6616;0.0257;0.0092;0.0;0.0349;0.0
4662;2011;1515;Herøy;0.0243;0.0022;0.0075;0.0053;0.001;0.0004;0.0004;0.0201;0.0;0.0016;0.0033;0.0628;0.1091;0.6805;0.0449;0.0218;0.0;0.0148;0.0
4663;2013;1515;Herøy;0.0247;0.0023;0.0073;0.0053;0.001;0.0005;0.0004;0.0217;0.0;0.0017;0.003;0.0641;0.108;0.6789;0.0447;0.0218;0.0;0.0148;0.0
4664;2014;1515;Herøy;0.025;0.0023;0.0072;0.0054;0.0009;0.0005;0.0004;0.0217;0.0;0.0017;0.0028;0.064;0.108;0.6787;0.0447;0.0217;0.0;0.0148;0.0
4665;2015;1515;Herøy;0.0253;0.0024;0.0071;0.0054;0.0009;0.0005;0.0005;0.0215;0.0;0.0017;0.0028;0.064;0.1078;0.6787;0.0448;0.0218;0.0;0.0148;0.0
4666;2016;1515;Herøy;0.0255;0.0024;0.0071;0.0053;0.0009;0.0005;0.0004;0.0211;0.0;0.0016;0.0029;0.064;0.1079;0.6791;0.0447;0.0217;0.0;0.0148;0.0
4667;2017;1515;Herøy;0.0254;0.0025;0.0071;0.0055;0.0009;0.0005;0.0005;0.0212;0.0;0.0016;0.0028;0.0639;0.1078;0.6777;0.0447;0.0217;0.0;0.016;0.0
4668;2018;1515;Herøy;0.0254;0.0026;0.0069;0.0059;0.0009;0.0005;0.0005;0.0217;0.0;0.0015;0.0033;0.0635;0.1077;0.6781;0.0447;0.0217;0.0;0.0151;0.0
4669;2019;1515;Herøy;0.0255;0.0026;0.007;0.0059;0.0009;0.0005;0.0006;0.0215;0.0;0.0015;0.0034;0.0635;0.1076;0.678;0.0447;0.0217;0.0;0.015;0.0
4670;2020;1515;Herøy;0.0255;0.0027;0.007;0.006;0.0009;0.0005;0.0006;0.0217;0.0;0.0016;0.0036;0.0633;0.1075;0.6776;0.0447;0.0217;0.0;0.0151;0.0
4671;2011;1516;Ulstein;0.02;0.0021;0.0043;0.0069;0.0008;0.0003;0.0002;0.018;0.0;0.0011;0.0033;0.0582;0.183;0.6052;0.0491;0.0215;0.0;0.026;0.0
4672;2013;1516;Ulstein;0.021;0.0022;0.0043;0.0075;0.0008;0.0003;0.0002;0.0184;0.0;0.0011;0.0028;0.061;0.182;0.6026;0.0483;0.0215;0.0;0.0259;0.0
4673;2014;1516;Ulstein;0.0214;0.0022;0.0042;0.0077;0.0008;0.0003;0.0002;0.0185;0.0;0.001;0.0028;0.061;0.1818;0.6026;0.0484;0.0212;0.0;0.0259;0.0
4674;2015;1516;Ulstein;0.0217;0.0023;0.0043;0.0076;0.0008;0.0004;0.0002;0.0188;0.0;0.0011;0.0031;0.0605;0.1814;0.6023;0.0484;0.0212;0.0;0.0259;0.0
4675;2016;1516;Ulstein;0.022;0.0022;0.0042;0.0074;0.0008;0.0004;0.0002;0.0183;0.0;0.0011;0.0033;0.0605;0.1815;0.6025;0.0483;0.0213;0.0;0.0259;0.0
4676;2017;1516;Ulstein;0.0222;0.0022;0.0043;0.0076;0.0008;0.0004;0.0002;0.0184;0.0;0.0011;0.0034;0.0602;0.1814;0.6024;0.0483;0.0213;0.0;0.0257;0.0
4677;2018;1516;Ulstein;0.0223;0.0023;0.0043;0.0082;0.0007;0.0004;0.0002;0.0193;0.0;0.0017;0.0037;0.0601;0.1805;0.6009;0.0483;0.0212;0.0;0.0257;0.0
4678;2019;1516;Ulstein;0.0225;0.0023;0.0044;0.0083;0.0007;0.0004;0.0002;0.0191;0.0;0.0017;0.0036;0.0599;0.1806;0.6006;0.0484;0.0213;0.0;0.0258;0.0
4679;2020;1516;Ulstein;0.0226;0.0024;0.0043;0.0084;0.0007;0.0004;0.0002;0.0191;0.0;0.0021;0.0036;0.0598;0.1801;0.6008;0.0482;0.0212;0.0;0.026;0.0
4680;2011;1517;Hareid;0.017;0.0017;0.008;0.0047;0.0007;0.0002;0.0002;0.016;1e-04;0.0053;0.0024;0.0615;0.2586;0.4692;0.0729;0.0124;0.0;0.0687;0.0
4681;2013;1517;Hareid;0.0175;0.0016;0.0077;0.0046;0.0005;0.0002;0.0002;0.0175;1e-04;0.0055;0.0024;0.0613;0.2582;0.4687;0.0729;0.0123;0.0;0.0687;0.0
4682;2014;1517;Hareid;0.0177;0.0016;0.0078;0.0046;0.0005;0.0002;0.0002;0.0171;1e-04;0.0055;0.0024;0.0613;0.2585;0.4686;0.0729;0.0122;0.0;0.0687;0.0
4683;2015;1517;Hareid;0.0181;0.0016;0.0077;0.0045;0.0005;0.0002;0.0002;0.0173;1e-04;0.0055;0.0024;0.0613;0.2586;0.4685;0.0728;0.0122;0.0;0.0686;0.0
4684;2016;1517;Hareid;0.0181;0.0017;0.0077;0.0045;0.0005;0.0002;0.0002;0.0168;1e-04;0.0052;0.0026;0.0613;0.2586;0.469;0.0728;0.0122;0.0;0.0685;0.0
4685;2017;1517;Hareid;0.018;0.0016;0.0078;0.0044;0.0005;0.0002;0.0002;0.0168;1e-04;0.0054;0.0026;0.0613;0.2586;0.469;0.0728;0.0122;0.0;0.0686;0.0
4686;2018;1517;Hareid;0.0181;0.0017;0.0077;0.0046;0.0004;0.0002;0.0002;0.0168;1e-04;0.0036;0.0024;0.0613;0.2592;0.4699;0.0731;0.0122;0.0;0.0686;0.0
4687;2019;1517;Hareid;0.0183;0.0017;0.0077;0.0047;0.0004;0.0002;0.0002;0.0168;1e-04;0.0036;0.0028;0.061;0.2589;0.4698;0.073;0.0121;0.0;0.0686;0.0
4688;2020;1517;Hareid;0.0182;0.0017;0.0075;0.0058;0.0004;0.0002;0.0002;0.0166;1e-04;0.0038;0.0029;0.061;0.2586;0.4695;0.0726;0.0121;0.0;0.0686;0.0
4689;2011;1519;Volda;0.0038;0.0006;0.0026;0.0011;0.0003;1e-04;1e-04;0.0082;1e-04;0.001;0.0004;0.0376;0.3237;0.4588;0.0132;0.103;0.0007;0.0447;0.0
4690;2013;1519;Volda;0.0039;0.0006;0.0026;0.0011;0.0003;1e-04;1e-04;0.0086;1e-04;0.0009;0.0003;0.0376;0.3233;0.4589;0.0132;0.103;0.0007;0.0445;0.0
4691;2014;1519;Volda;0.0039;0.0006;0.0026;0.001;0.0003;1e-04;1e-04;0.0086;1e-04;0.001;0.0003;0.0376;0.3234;0.4604;0.0133;0.1025;0.0007;0.0436;0.0
4692;2015;1519;Volda;0.004;0.0007;0.0026;0.0011;0.0003;1e-04;1e-04;0.0087;1e-04;0.0011;0.0003;0.0374;0.323;0.4595;0.0133;0.1025;0.0007;0.0447;0.0
4693;2016;1519;Volda;0.0041;0.0007;0.0026;0.0011;0.0003;1e-04;1e-04;0.0086;1e-04;0.0011;0.0004;0.0375;0.3228;0.4595;0.0132;0.103;0.0007;0.0441;0.0
4694;2017;1519;Volda;0.0041;0.0007;0.0027;0.0011;0.0003;1e-04;1e-04;0.0086;0.0;0.0011;0.0004;0.038;0.3231;0.4588;0.0131;0.1025;0.0007;0.0447;0.0
4695;2018;1519;Volda;0.0041;0.0007;0.0028;0.0012;0.0003;1e-04;1e-04;0.0087;0.0;0.0011;0.0004;0.0381;0.3233;0.4582;0.0131;0.1024;0.0007;0.0447;0.0
4696;2019;1519;Volda;0.0042;0.0007;0.0028;0.0012;0.0003;1e-04;1e-04;0.0087;0.0;0.0011;0.0005;0.0383;0.3223;0.4587;0.0131;0.1025;0.0007;0.0448;0.0
4697;2020;1519;Volda;;;;;;;;;;;;;;;;;;;
4698;2011;1520;Ørsta;0.0034;0.0008;0.0029;0.0014;0.0002;0.0;1e-04;0.0071;0.0;0.0008;0.0006;0.0523;0.2692;0.3997;0.009;0.2201;0.0054;0.0271;0.0
4699;2013;1520;Ørsta;0.0035;0.0008;0.0029;0.0014;0.0002;1e-04;1e-04;0.0073;0.0;0.0009;0.0006;0.0523;0.2686;0.4;0.009;0.2201;0.0054;0.027;0.0
4700;2014;1520;Ørsta;0.0035;0.0008;0.0029;0.0014;0.0002;1e-04;1e-04;0.0073;0.0;0.0009;0.0006;0.0523;0.2686;0.4;0.0089;0.2205;0.0054;0.0266;0.0
4701;2015;1520;Ørsta;0.0035;0.0008;0.0029;0.0014;0.0002;0.0;1e-04;0.0072;0.0;0.0009;0.0007;0.0522;0.2686;0.4001;0.0089;0.2202;0.0054;0.0269;0.0
4702;2016;1520;Ørsta;0.0036;0.0008;0.0029;0.0014;0.0002;1e-04;1e-04;0.0071;0.0;0.0008;0.0007;0.0523;0.2684;0.4002;0.0089;0.2202;0.0054;0.0269;0.0
4703;2017;1520;Ørsta;0.0036;0.0008;0.0029;0.0015;0.0002;0.0;1e-04;0.0073;0.0;0.0009;0.0006;0.0523;0.2681;0.4002;0.0089;0.2202;0.0054;0.0269;0.0
4704;2018;1520;Ørsta;0.0036;0.0009;0.0029;0.0015;0.0002;0.0;1e-04;0.0073;0.0;0.0007;0.0007;0.0523;0.268;0.4004;0.0089;0.2202;0.0054;0.0269;0.0
4705;2019;1520;Ørsta;0.0036;0.0009;0.0029;0.0015;0.0002;0.0;1e-04;0.0073;0.0;0.0007;0.0007;0.0523;0.2679;0.4003;0.0089;0.2202;0.0054;0.027;0.0
4706;2020;1520;Ørsta;0.0044;0.001;0.0032;0.0018;0.0002;1e-04;1e-04;0.0083;0.0;0.0008;0.0012;0.0546;0.2859;0.3909;0.0086;0.2127;0.0052;0.0209;0.0
4707;2011;1523;Ørskog;0.0055;0.0023;0.0039;0.0015;0.0002;0.0002;0.0002;0.0103;1e-04;0.0005;0.0008;0.0424;0.3895;0.3585;0.1237;0.032;0.0;0.0286;0.0
4708;2013;1523;Ørskog;0.0057;0.0023;0.0038;0.0015;0.0003;0.0002;0.0002;0.0105;1e-04;0.0004;0.0011;0.0421;0.39;0.3585;0.1228;0.032;0.0;0.0286;0.0
4709;2014;1523;Ørskog;0.0058;0.0023;0.0038;0.0015;0.0003;0.0002;0.0002;0.0104;1e-04;0.0005;0.0011;0.0421;0.39;0.3586;0.1228;0.032;0.0;0.0286;0.0
4710;2015;1523;Ørskog;0.006;0.0023;0.0038;0.0016;0.0003;0.0002;0.0002;0.0102;1e-04;0.0004;0.001;0.0421;0.3901;0.3586;0.1228;0.032;0.0;0.0286;0.0
4711;2016;1523;Ørskog;0.006;0.0025;0.0038;0.0017;0.0003;0.0002;0.0002;0.01;1e-04;0.0003;0.001;0.0421;0.3901;0.3585;0.1229;0.032;0.0;0.0286;0.0
4712;2017;1523;Ørskog;0.006;0.0026;0.0038;0.0024;0.0003;1e-04;0.0002;0.0109;0.0003;0.0006;0.001;0.042;0.389;0.358;0.1224;0.032;0.0;0.0286;0.0
4713;2018;1523;Ørskog;0.006;0.0026;0.0037;0.0024;0.0003;1e-04;0.0002;0.0106;0.0003;0.0006;0.001;0.0422;0.389;0.3581;0.1225;0.032;0.0;0.0286;0.0
4714;2019;1523;Ørskog;0.006;0.0026;0.0038;0.002;0.0003;0.0002;0.0002;0.0105;0.0003;0.0006;0.0011;0.0423;0.3891;0.358;0.1224;0.032;0.0;0.0286;0.0
4715;2020;1523;Ørskog;;;;;;;;;;;;;;;;;;;
4716;2011;1524;Norddal;0.0005;0.0003;0.0007;0.0006;0.0;0.0;0.0;0.0023;0.0;1e-04;1e-04;0.0154;0.1971;0.3689;0.0053;0.3282;0.0286;0.0517;0.0
4717;2013;1524;Norddal;0.0005;0.0004;0.0007;0.0006;0.0;0.0;0.0;0.0023;0.0;1e-04;1e-04;0.015;0.1975;0.3689;0.0053;0.3282;0.0286;0.0516;0.0
4718;2014;1524;Norddal;0.0005;0.0004;0.0007;0.0006;0.0;0.0;0.0;0.0023;0.0;1e-04;1e-04;0.015;0.1997;0.3694;0.0053;0.3291;0.0259;0.0507;0.0
4719;2015;1524;Norddal;0.0005;0.0004;0.0007;0.0006;0.0;0.0;0.0;0.0023;0.0;1e-04;1e-04;0.015;0.1997;0.3694;0.0053;0.3281;0.0259;0.0517;0.0
4720;2016;1524;Norddal;0.0005;0.0004;0.0007;0.0006;0.0;0.0;0.0;0.0023;0.0;1e-04;1e-04;0.015;0.1997;0.3694;0.0053;0.3319;0.026;0.0478;0.0
4721;2017;1524;Norddal;0.0005;0.0004;0.0008;0.0006;0.0;0.0;0.0;0.0022;0.0;1e-04;0.0004;0.0147;0.2;0.3703;0.0053;0.3282;0.0296;0.0467;0.0
4722;2018;1524;Norddal;0.0005;0.0004;0.0008;0.0006;0.0;0.0;0.0;0.0022;0.0;1e-04;0.0004;0.015;0.1996;0.3704;0.0053;0.3282;0.0296;0.0468;0.0
4723;2019;1524;Norddal;0.0005;0.0004;0.0008;0.0006;0.0;0.0;0.0;0.0022;0.0;1e-04;0.0003;0.0151;0.1995;0.3704;0.0053;0.3282;0.0296;0.0468;0.0
4724;2020;1524;Norddal;;;;;;;;;;;;;;;;;;;
4725;2011;1525;Stranda;0.0015;0.0008;0.0011;0.0007;1e-04;0.0;0.0;0.0039;0.0;0.0003;0.0003;0.0198;0.2595;0.4382;0.0147;0.2127;0.0202;0.0264;0.0
4726;2013;1525;Stranda;0.0015;0.0009;0.0011;0.0007;1e-04;0.0;0.0;0.004;0.0;0.0003;0.0003;0.0194;0.2593;0.4382;0.0151;0.2127;0.0202;0.0263;0.0
4727;2014;1525;Stranda;0.0015;0.001;0.0011;0.0007;1e-04;0.0;0.0;0.0041;0.0;0.0008;0.0002;0.0195;0.2589;0.4377;0.0151;0.2129;0.0201;0.0263;0.0
4728;2015;1525;Stranda;0.0015;0.001;0.0011;0.0007;1e-04;0.0;0.0;0.0042;0.0;0.0008;0.0002;0.0197;0.2587;0.4377;0.015;0.2129;0.0201;0.0264;0.0
4729;2016;1525;Stranda;0.0015;0.001;0.0011;0.0007;1e-04;0.0;0.0;0.004;0.0;0.0007;0.0002;0.02;0.2586;0.4377;0.015;0.2129;0.0201;0.0263;0.0
4730;2017;1525;Stranda;0.0015;0.001;0.0011;0.0007;1e-04;0.0;0.0;0.004;0.0;0.0007;0.0002;0.0202;0.2584;0.4377;0.015;0.2129;0.0201;0.0264;0.0
4731;2018;1525;Stranda;0.0015;0.001;0.0011;0.0007;1e-04;0.0;0.0;0.004;0.0;0.0007;0.0002;0.0204;0.2586;0.4372;0.0153;0.2126;0.0202;0.0264;0.0
4732;2019;1525;Stranda;0.0015;0.0011;0.0011;0.0007;1e-04;0.0;0.0;0.004;0.0;0.0007;0.0002;0.0205;0.2579;0.4377;0.015;0.2129;0.0201;0.0264;0.0
4733;2020;1525;Stranda;0.0015;0.0011;0.0011;0.0008;1e-04;0.0;0.0;0.004;0.0;0.002;0.0002;0.0207;0.2575;0.4366;0.0149;0.2129;0.0201;0.0264;0.0
4734;2011;1526;Stordal;0.0011;0.0015;0.0012;0.0008;0.0;0.0;1e-04;0.0032;0.0;0.0013;1e-04;0.0212;0.3252;0.4577;0.0287;0.1409;0.0;0.0168;0.0
4735;2013;1526;Stordal;0.0011;0.0015;0.0013;0.0008;0.0;0.0;1e-04;0.0034;0.0;0.0013;0.0002;0.0195;0.327;0.4574;0.0287;0.141;0.0;0.0166;0.0
4736;2014;1526;Stordal;0.0011;0.0016;0.0013;0.0008;0.0;0.0;1e-04;0.0034;0.0;0.0013;0.0002;0.0195;0.3274;0.4567;0.0286;0.1419;1e-04;0.0159;0.0
4737;2015;1526;Stordal;0.0011;0.0017;0.0013;0.0008;0.0;0.0;1e-04;0.0033;0.0;0.0013;0.0002;0.0195;0.3273;0.4567;0.0286;0.1419;1e-04;0.0159;0.0
4738;2016;1526;Stordal;0.0011;0.0019;0.0013;0.0008;0.0;0.0;1e-04;0.0034;0.0;0.0012;0.0002;0.0191;0.3278;0.4568;0.0285;0.1419;1e-04;0.0159;0.0
4739;2017;1526;Stordal;0.0011;0.0019;0.0014;0.0006;0.0;0.0;1e-04;0.0033;0.0;0.0012;0.0002;0.0191;0.3279;0.4568;0.0286;0.1419;1e-04;0.0159;0.0
4740;2018;1526;Stordal;0.0011;0.0019;0.0013;0.0008;0.0;0.0;1e-04;0.0033;0.0;0.0012;0.0002;0.0193;0.3276;0.4566;0.0286;0.1419;1e-04;0.0159;0.0
4741;2019;1526;Stordal;0.0011;0.0019;0.0013;0.0008;0.0;0.0;1e-04;0.0033;0.0;0.0012;0.0002;0.0193;0.3276;0.4567;0.0286;0.1419;1e-04;0.0159;0.0
4742;2020;1526;Stordal;;;;;;;;;;;;;;;;;;;
4743;2011;1527;Ørskog;;;;;;;;;;;;;;;;;;;
4744;2013;1527;Ørskog;;;;;;;;;;;;;;;;;;;
4745;2014;1527;Ørskog;;;;;;;;;;;;;;;;;;;
4746;2015;1527;Ørskog;;;;;;;;;;;;;;;;;;;
4747;2016;1527;Ørskog;;;;;;;;;;;;;;;;;;;
4748;2017;1527;Ørskog;;;;;;;;;;;;;;;;;;;
4749;2018;1527;Ørskog;;;;;;;;;;;;;;;;;;;
4750;2019;1527;Ørskog;;;;;;;;;;;;;;;;;;;
4751;2020;1527;Ørskog;;;;;;;;;;;;;;;;;;;
4752;2011;1528;Sykkylven;0.0062;0.0017;0.0034;0.0021;0.0004;1e-04;1e-04;0.0075;0.0;0.0011;0.0011;0.0401;0.3855;0.373;0.0364;0.1019;0.0103;0.0291;0.0
4753;2013;1528;Sykkylven;0.0063;0.0017;0.0033;0.0021;0.0004;1e-04;1e-04;0.0075;0.0;0.0012;0.0011;0.0408;0.3847;0.373;0.0364;0.1018;0.0104;0.0291;0.0
4754;2014;1528;Sykkylven;0.0064;0.0017;0.0033;0.0021;0.0004;1e-04;1e-04;0.0074;0.0;0.0012;0.0011;0.0433;0.3825;0.3727;0.0364;0.1018;0.0104;0.029;0.0
4755;2015;1528;Sykkylven;0.0064;0.0019;0.0032;0.0022;0.0003;1e-04;1e-04;0.0083;0.0;0.0009;0.0009;0.0431;0.3815;0.3729;0.0363;0.1018;0.0104;0.0296;0.0
4756;2016;1528;Sykkylven;0.0064;0.0019;0.0032;0.0022;0.0003;1e-04;1e-04;0.0081;0.0;0.0009;0.0009;0.0432;0.3816;0.3729;0.0363;0.1018;0.0104;0.0297;0.0
4757;2017;1528;Sykkylven;0.0064;0.002;0.0032;0.0023;0.0003;1e-04;1e-04;0.008;0.0;0.0009;0.0009;0.0432;0.3818;0.3729;0.0364;0.1018;0.0104;0.0294;0.0
4758;2018;1528;Sykkylven;0.0065;0.002;0.0032;0.0023;0.0003;1e-04;1e-04;0.0082;0.0;0.0009;0.001;0.0432;0.3816;0.3728;0.0364;0.1018;0.0104;0.0294;0.0
4759;2019;1528;Sykkylven;0.0065;0.0021;0.0031;0.0023;0.0003;1e-04;1e-04;0.0082;0.0;0.0009;0.001;0.0433;0.3812;0.3727;0.0363;0.1018;0.0104;0.0297;0.0
4760;2020;1528;Sykkylven;0.0065;0.0021;0.0032;0.0026;0.0002;1e-04;1e-04;0.0083;0.0;0.0011;0.001;0.0432;0.3809;0.3726;0.0362;0.1018;0.0104;0.0297;0.0
4761;2011;1529;Skodje;0.0112;0.0036;0.0047;0.0029;0.0003;1e-04;0.0002;0.0187;1e-04;0.0043;0.0017;0.0459;0.6706;0.1181;0.0376;0.0003;0.0;0.0796;0.0
4762;2013;1529;Skodje;0.0119;0.0038;0.0047;0.0031;0.0003;0.0002;0.0002;0.0198;0.0;0.0046;0.0015;0.0466;0.6683;0.1176;0.0375;0.0003;0.0;0.0794;0.0
4763;2014;1529;Skodje;0.0122;0.0039;0.0048;0.0028;0.0005;1e-04;0.0002;0.0197;1e-04;0.0046;0.0017;0.0464;0.6643;0.122;0.037;0.0003;0.0;0.0793;0.0
4764;2015;1529;Skodje;0.0125;0.0039;0.0049;0.003;0.0005;0.0002;0.0002;0.0185;1e-04;0.0047;0.0017;0.0465;0.6646;0.122;0.037;0.0003;0.0;0.0793;0.0
